epoch,trainLoss,trainLossStandartDeviation,trainAccuracy,trainAccuracyStandartDeviation,validationLoss,validationLossStandartDeviation,validationAccuracy,validationAccuracyStandartDeviation
1,3.0058299742917964,0.016728832012656434,5.183614639037433,1.4853592892854737,2.992603482738618,0.027516174994396025,5.440398185483871,3.183971901358563
2,2.983886320960713,0.011596255057856367,6.528868649732621,1.6708138735863323,2.980514189889354,0.03395877247416641,6.92414314516129,3.930224660240569
3,2.973623439589924,0.015869151312125983,7.086605949197861,1.5564158818921496,2.97294912222893,0.04598329987152485,6.555569556451613,5.508111980826296
4,2.965250117893525,0.017900776393704056,7.286096256684492,1.6484958143083461,2.968502002377664,0.0671136481796125,6.256300403225806,6.028919680075381
5,2.9573059254151612,0.01919398521881643,7.358163435828877,1.6455527344299037,2.971056515170682,0.0906961307955267,6.139742943548387,6.590693835778702
6,2.9485306299943974,0.019976106267633707,7.572276069518717,1.6644735795281898,2.947139495803464,0.038045190493635125,7.415574596774194,4.125340264708701
7,2.9338940107886167,0.022326991887603793,7.846966911764706,1.7160712952236368,2.927636504173279,0.03802630615985889,7.680191532258065,3.6754146221572075
8,2.9084874557301323,0.026862631994455426,8.266836564171124,1.6684513052797993,2.898379660421802,0.050593913580005416,8.127520161290322,4.634879118313422
9,2.871425611450073,0.03197586609307699,9.068975601604278,1.8117555422621874,2.8530462614951597,0.04279646871357018,10.005040322580646,3.55658738685836
10,2.8303951974858577,0.033581895414142124,10.683698195187166,2.037082019115913,2.8186970622308793,0.05593563446633425,11.302923387096774,3.4071028809323445
11,2.7941755802236137,0.03831833841676237,11.87228442513369,2.010481954290848,2.779393224946914,0.0548030215743294,12.358240927419354,3.8280782858957996
12,2.763217921563011,0.04080500315226378,12.412266042780749,2.1091132605470695,2.756256962976148,0.06496071330550238,12.815020161290322,4.665311390200773
13,2.737441671085868,0.042314560452100566,12.94598094919786,2.2672567560359096,2.7325807463738228,0.06310404241452801,13.019783266129032,4.776365354880596
14,2.717801051343826,0.04286594667722354,13.410762032085561,2.162764020838111,2.718905814232365,0.07399400532805135,13.39780745967742,5.445745610347656
15,2.701363114749684,0.04519191832812484,13.788853609625669,2.02758105137956,2.700936915413026,0.0753888885241108,13.958543346774194,5.026271801273114
16,2.68235193790599,0.04512349634230203,14.33301303475936,2.137026376923628,2.689193558308386,0.08064731929188725,14.440524193548388,4.985916356749415
17,2.669442839800993,0.04639721292262584,14.77899398395722,2.13435982453572,2.672898878974299,0.08247135324590961,14.73664314516129,4.716637721175531
18,2.655357018511563,0.045425179084980574,15.210352606951872,2.202828233596415,2.6651311132215683,0.07142662117080595,15.042212701612904,5.6462185832032254
