epoch,trainLoss,trainLossStandartDeviation,trainAccuracy,trainAccuracyStandartDeviation,validationLoss,validationLossStandartDeviation,validationAccuracy,validationAccuracyStandartDeviation
1,2.9893735991442267,0.010795455502261932,5.423838569518717,1.6294831698897363,2.962307753101472,0.02226923460138683,6.432711693548387,4.612992437056348
2,2.9404822326598956,0.018235046640874032,7.62658756684492,1.6490489382280176,2.9310942599850316,0.02714647857846155,7.799899193548387,4.325115535023285
3,2.9226051498861874,0.024074710205131244,8.239680815508022,1.8992963135678849,2.9237004057053597,0.027970290507070623,8.187373991935484,3.4610882489922865
4,2.913740460247917,0.02346559266986939,8.725350935828876,1.8337017674996874,2.9151767223112044,0.029944301196657933,8.344884072580646,2.353879466034379
5,2.9051529615320626,0.023141637466208006,9.079420120320856,1.7801103455753478,2.9098940549358243,0.03420725050010875,8.795362903225806,2.459288777714479
6,2.897601399829681,0.025664738015001284,9.464822860962567,1.780496071318905,2.904554009437561,0.0388267715708952,8.937121975806452,3.0955616079257147
7,2.890640801924435,0.02500005711984012,9.43035594919786,1.698074786745286,2.898167267922432,0.04576733751593804,9.362399193548388,2.8580090199533013
8,2.881737144873104,0.02621096776318611,9.72384692513369,1.8501119864114368,2.8941857968607256,0.040033349600247216,8.981224798387096,3.5554752981154336
9,2.872612302316064,0.028932848951682483,10.115516377005347,1.8903831588658702,2.8868984118584664,0.03665663128072946,9.289944556451612,3.4005299236173383
10,2.864128365873653,0.029192754238384036,10.478985628342246,1.9724254445420941,2.8760885173274624,0.037326015348016904,9.856980846774194,2.8256079265349365
11,2.8539110779124783,0.02997710356151315,10.740098596256685,1.8584473682803475,2.8685481779036985,0.044441848535753684,10.020791330645162,3.1900998461107277
12,2.8433865130266405,0.032688174599377014,11.229946524064172,1.9675244528318474,2.859672232981651,0.03615257207848415,10.47757056451613,2.552378807490356
13,2.831721805633708,0.03156891720028044,11.53701537433155,2.1216414422027863,2.8508079263471786,0.04273321253361746,10.67288306451613,2.8035024522791065
