epoch,trainLoss,trainLossStandartDeviation,trainAccuracy,trainAccuracyStandartDeviation,validationLoss,validationLossStandartDeviation,validationAccuracy,validationAccuracyStandartDeviation
1,2.9742554050078365,0.0315843968000286,6.0233539438502675,1.8793613438732515,2.9266173358886474,0.026306017466830357,7.500630040322581,4.914834473824172
2,2.920293536415712,0.022029086097926802,7.950367647058823,1.5511541513981808,2.9135380060442033,0.03787734697364696,7.667590725806452,5.30901226338638
3,2.853910916629322,0.06087433641443594,9.96511530748663,2.413175027621315,2.7612135352626925,0.06882870331327158,12.358240927419354,3.238828585444199
4,2.7073576067858203,0.05052985066825662,13.705297459893048,2.2236289589495613,2.6707991265481517,0.08480136628996829,14.92250504032258,4.191036323881548
5,2.631281777499194,0.04789776729110324,15.942513368983958,2.2901216781079237,2.6131392198224224,0.08062669807685392,16.63936491935484,3.831158070964565
6,2.579108339579985,0.05113221135794098,17.557235962566846,2.5034158376279345,2.581767095673469,0.08707904998289581,17.13079637096774,5.230605989799956
7,2.537718224652948,0.05450363274900678,18.905623328877006,2.577982494643058,2.5399444141695575,0.09407071095463494,18.557837701612904,3.848967587472028
8,2.498958080847633,0.05321882937495212,19.96365307486631,2.399123909883321,2.5056304816276795,0.09745845046922659,19.74546370967742,4.949110105069431
9,2.465052895367464,0.058063430354522896,20.916193181818183,2.5269200151200817,2.4817597731467216,0.09697273334276776,20.381804435483872,4.300610199262247
10,2.437556301846224,0.0581273562961286,21.91573362299465,2.5338697313823806,2.4672266244888306,0.09766273449977429,21.226058467741936,4.147326266389947
11,2.413618877609783,0.061423115097647286,22.82336229946524,2.4912136777732776,2.461944774273903,0.1015512122739454,21.34891633064516,3.994419621399965
12,2.390053443092713,0.060906891151117935,23.368566176470587,2.730369797313036,2.4321546093110116,0.1036106172803154,22.139616935483872,4.460311715477889
13,2.367922028755759,0.06120073985519982,24.234416778074866,2.675429269113961,2.4211823440367177,0.12045828257719005,22.319178427419356,4.7814156085374835
14,2.3486844014356483,0.06533831959160868,24.847510026737968,2.735792501930544,2.4001938489175614,0.10752199166781863,22.964969758064516,4.283759938597753
15,2.3280058837829425,0.06527617602367762,25.650693516042782,2.8594751860873586,2.3915041781240896,0.10886806551986646,23.47530241935484,4.499828965642413
16,2.311171566101319,0.0634669796704675,26.177097259358288,2.6259084191970983,2.386609652350026,0.11325343920828497,23.862777217741936,4.645840398648867
17,2.2938294863318376,0.0644297193828721,26.593833556149733,2.6611477717214718,2.3698650502389476,0.10632576930123233,23.878528225806452,4.133679143913846
18,2.2772438360408027,0.06612313766952277,27.119192847593585,2.828501593835068,2.37210649828757,0.12874345881891192,24.351058467741936,4.607507752721637
19,2.261968963286456,0.06324102750116299,27.75317513368984,2.771950867869113,2.3655280547757305,0.13646281355458936,24.105342741935484,6.016617884837369
20,2.247376788108744,0.06300082769006901,28.136488970588236,2.947401914206928,2.361571043729782,0.12296198351766369,24.889742943548388,4.816602637656362
21,2.2323921619252087,0.06481826819551098,28.614847927807485,2.7908537729482226,2.350024302159586,0.120343985633155,24.911794354838708,4.337304843592202
22,2.2183323690598025,0.06753400541967937,29.117229278074866,2.805582036254538,2.3374918208968256,0.11875607967378264,25.226814516129032,4.5603169852178365
23,2.2040060988084518,0.06655657866152745,29.658255347593585,2.8539539889793906,2.329059277811358,0.11563948781182987,25.614289314516128,4.872386395736343
24,2.1920915115325847,0.06693559862539551,29.879679144385026,2.9496711452804933,2.3354976417556887,0.12064150393839461,25.516633064516128,4.603142032843625
25,2.17943803320594,0.07188907779694678,30.39877172459893,3.0518813988146363,2.3189304038401573,0.11561829865393229,25.970262096774192,4.23935214579222
26,2.165764125591931,0.07036424130805989,30.834308155080215,2.9432312756343153,2.321837111826866,0.12474912494775196,26.171875,4.794693784712774
27,2.1534693534361486,0.06640519572886562,31.153910427807485,2.900848827749463,2.3157295853860917,0.12266040967847738,26.260080645161292,4.550522658333928
28,2.1399263379408078,0.06704393080693659,31.778492647058822,2.8542047238055286,2.3185970408301197,0.12716203768388004,26.48374495967742,4.66222495276464
29,2.131218130575782,0.07204227913074479,31.902782419786096,3.0451597500627945,2.3170534305034147,0.1328740324253766,26.395539314516128,4.873901492584465
30,2.119308712010715,0.06845016963733429,32.34354110962567,2.908054312617492,2.299640356532989,0.12742384320543085,27.09173387096774,4.82212629409596
31,2.1068992162133284,0.07316782952527354,32.72372159090909,3.1386578147213138,2.289090019079947,0.11900780995455051,27.161038306451612,4.423713167954385
32,2.0970454547494493,0.07127848600461725,33.12792446524064,2.969842284546425,2.293417869075652,0.1112693999379762,26.79876512096774,4.686927297315455
33,2.083773669712046,0.07072488469913639,33.52063836898396,2.9849674349377384,2.3025180226372135,0.13571049102636404,26.984627016129032,4.770145918751904
34,2.0746691140899047,0.06812066824103839,33.67730614973262,2.9969705187566333,2.297375003176351,0.13410425684437627,27.198840725806452,5.202481425550723
35,2.062386316092894,0.07142864417623215,34.16610962566845,2.890823165835979,2.305996157469288,0.13693781601607108,27.47920866935484,4.959713075090964
36,2.0541941389680547,0.06900609369468418,34.414689171122994,2.9039954564972494,2.2990762245270515,0.12080952799876765,27.702872983870968,4.415962463932278
37,2.0421066309679,0.07094461722597979,34.68729110962567,2.908054312617492,2.2953007951859505,0.12376869625762875,27.63671875,4.756202521133064
38,2.0322183641520413,0.0752399195447861,35.10611631016043,2.953842847154055,2.2912885210206433,0.1250194214252112,27.866683467741936,4.420499577477037
39,2.0243990128053064,0.07281750461139279,35.248161764705884,3.0599117375445317,2.309582095953726,0.12244657391759474,27.860383064516128,4.501504731835946
40,2.0139378675802506,0.07576469573779193,35.66698696524064,3.0765561620320288,2.308242817078867,0.12028979739634856,27.939138104838708,4.1888289008311315
41,2.0044968548943016,0.07430372556747955,35.8434993315508,2.932669093724176,2.2968329152753277,0.11897055748877144,27.765877016129032,4.770403880301491
42,1.9964131974281474,0.0767510404687736,36.13385695187166,3.187274905391003,2.30601804871713,0.12637444660584185,27.96748991935484,4.754984898210177
43,1.9874222724832953,0.075234876248849,36.43257018716577,3.051765405711514,2.292115398953038,0.11617119179131567,28.071446572580644,4.208720050143174
44,1.9779982053659817,0.07550937005171725,36.75426136363637,2.9453409446165377,2.3058509144090835,0.1264841115246086,27.746975806451612,4.937804115651584
45,1.9679584617920738,0.07577285235911856,37.00388536096256,2.9440119256041637,2.29682015699725,0.1139625967443646,27.633568548387096,4.513877272125506
46,1.9609081034354348,0.07493435464735997,37.29006517379679,2.978267835494071,2.322464135385329,0.1457411982934109,27.98954133064516,4.6347110383988435
47,1.9494835141508338,0.07200573534113111,37.60757854278075,3.024732079340901,2.306352641313307,0.13284897698530898,27.958039314516128,4.795508158298997
48,1.9402994832253073,0.07542383229419897,37.76737967914438,3.14781437313024,2.3138406334384793,0.12639861334181918,28.336063508064516,4.605774673725916
49,1.9328340636217658,0.07155894192157565,38.028492647058826,3.012620715517347,2.307979194387313,0.12480902277268784,27.825730846774192,4.426125192765947
50,1.924171660673172,0.07372948623836582,38.446273395721924,3.0201842480495364,2.330049486890916,0.14210052045923946,27.756426411290324,4.682851783110767
51,1.9146679888434588,0.07141778832039797,38.56742981283423,3.1611677883497156,2.317952806911161,0.13660752907912002,28.38016633064516,4.725162758352757
52,1.9049281516177132,0.0748481868499239,39.025944184491976,3.012641898482224,2.3207145765904458,0.1285494843039969,27.97064012096774,4.783598523504115
53,1.9002161057875118,0.07531882265919983,39.14187834224599,2.9678095797985495,2.3216187454039052,0.12170336687063406,27.866683467741936,4.40460373914613
54,1.8903771183070015,0.07765162615559319,39.60770387700535,3.0643178428687854,2.3044634019174883,0.12493164287166529,27.998991935483872,4.623680448550478
55,1.8848856053250358,0.07617183662019512,39.556525735294116,3.075704347299947,2.3306497027797084,0.13591592428441837,28.109248991935484,4.4710173478890685
56,1.8731451614655275,0.07607068687942903,39.96908422459893,3.0274867574335698,2.330927716147515,0.14191567628212381,28.017893145161292,4.9074074897379445
57,1.8632855042416783,0.0747114442156675,40.33359792780749,3.085906363539916,2.3193667502172532,0.12915498587455482,28.16280241935484,4.859551285234553
58,1.8565685210380962,0.07644244266071601,40.5508439171123,3.172907436671071,2.343261211149154,0.12851991590876605,27.876134072580644,4.536031079831901
59,1.848094996921519,0.073286871508155,40.81509024064171,3.115417682702519,2.336722022102725,0.12814514376792135,28.055695564516128,4.52236869560771
60,1.8377264116537124,0.07790972414600308,41.01040274064171,3.2227548798840338,2.349790776929548,0.12169926276001615,27.756426411290324,4.427568863163788
61,1.833946070250343,0.07982496754328816,41.22033756684492,3.2170752104894413,2.36415276604314,0.14336359034749926,27.9296875,4.49738916932344
62,1.8224983071898395,0.07621937906888186,41.54516209893048,2.971185817469881,2.3576771636163034,0.1297044943325062,27.743825604838708,4.167033300765927
63,1.8157881836202694,0.07677904657020836,41.731074532085564,3.1707764696188985,2.3884121929445574,0.1434649798487386,27.901335685483872,4.89606904774679
64,1.8058806428297318,0.07625469916614835,42.069476938502675,3.189153535447141,2.3767878115177155,0.1370937487600605,27.939138104838708,4.569311786701291
65,1.7966010449404386,0.07522269279449506,42.30970086898396,3.0602520044815593,2.372770599780544,0.12756150902929908,27.77532762096774,4.26029683586551
66,1.790364166950797,0.07664949911838335,42.57708054812834,3.2499886846374855,2.3904559862229133,0.120197538209251,27.48235887096774,4.085237031596398
67,1.78306501530071,0.07281365844728438,42.80581550802139,3.1231018164268773,2.4076666159014546,0.13266275227712881,27.173639112903224,4.293506381934951
68,1.7753998815694594,0.07654685948890183,43.1097510026738,3.1694819200200874,2.412520562448809,0.12564683641662736,27.491809475806452,4.0344367755466175
69,1.7648350258562016,0.07448213122700775,43.399064171122994,3.0129407977747316,2.4127738620004346,0.13759195060575555,27.87298387096774,4.5910014166084006
70,1.7553778526617243,0.07612956065040398,43.70926637700535,2.8762416330619485,2.4057069997633658,0.13256998501822642,27.633568548387096,4.103773336008629
71,1.7469580565544374,0.07926227263712139,43.95471256684492,3.2437238281278304,2.422034844275444,0.128364441758872,27.649319556451612,4.029543793726542
72,1.7399422896099601,0.07669878371448918,44.10302473262032,3.1814477199422693,2.41826666362824,0.12660360399789583,27.624117943548388,4.234727576539683
73,1.7312339824788712,0.08169168180303761,44.31713736631016,3.2258992990958197,2.4356860403091676,0.13311438363073694,27.331149193548388,4.234545957139248
74,1.7213656446513008,0.07644128368805417,44.75580715240642,3.1387697278465385,2.4350386223485394,0.1375973395118923,27.469758064516128,4.446219152686382
75,1.7143703224187228,0.07903012727970685,44.93963068181818,3.226505906443425,2.447859592976109,0.14202066917909148,27.469758064516128,4.351385244413308
76,1.707127518832365,0.08183061715262761,45.09107620320856,3.3896484699683014,2.4557410574728444,0.14310803101982578,27.554813508064516,4.333774160610518
77,1.6996405784459037,0.08151139658897921,45.22476604278075,3.079571258542411,2.4627580565790974,0.1264389653438348,26.81766633064516,4.1319154452144415
78,1.6902982455523894,0.08034208222991368,45.65403576203209,3.267147794534202,2.481086636743238,0.13711609185497403,27.65561995967742,4.313732693662038
79,1.68267674592727,0.08050500646857062,46.036305147058826,3.2890412985948068,2.4640796415267454,0.13104898564734943,27.03188004032258,4.534035399106696
80,1.6734836197154408,0.07709711105574994,46.33292947860963,3.134176620659238,2.4930925100080428,0.12026810048615355,27.120085685483872,4.175502816850921
81,1.6638357416193752,0.08014438622706514,46.65044284759358,3.2707865439514032,2.501599398351485,0.15955328375817207,27.258694556451612,4.689746732408768
82,1.654384840299739,0.07615299726655259,46.774732620320854,3.172382566135618,2.5186490974118634,0.1355794147715247,27.65561995967742,4.356876885327494
83,1.64607835039098,0.07575208163868993,47.040023395721924,3.1716039542452843,2.5300027035897776,0.1418439333926421,27.022429435483872,4.104426199756117
84,1.6411290286696532,0.08048225266575758,47.24786931818182,3.47031877380224,2.5200367223831917,0.15213014717483703,27.135836693548388,4.250932995378062
85,1.6306393028580568,0.07782825196653231,47.72936163101604,3.206889081538137,2.54962956905365,0.1385670882451844,26.779863911290324,4.211925582845267
86,1.6236764830064008,0.07380116250561541,47.8170955882353,3.1470248298538253,2.541993789134487,0.14645085324744803,27.195690524193548,4.322456595009586
87,1.615410675977003,0.07845766907876685,48.272476604278076,3.0689621850340902,2.5565203447495737,0.12931798600971858,26.943674395161292,3.980043808609681
88,1.6058868504463033,0.07854725562253978,48.5315006684492,3.2237300996823253,2.5532562732696533,0.12922195242095033,26.685357862903224,4.045637759380425
89,1.5961969625503623,0.07635788663732404,48.70905748663102,3.230740696196502,2.577155955376164,0.14485230797519452,26.64125504032258,4.165413569169037
90,1.5876643807492792,0.07963520414689815,48.95345922459893,3.3601313728542475,2.5743147692372723,0.14869135497384572,26.868069556451612,4.341196136578669
91,1.581167306173294,0.0793670916029993,49.16234959893048,3.1801437931946137,2.601258297120371,0.14373907606965988,26.704259072580644,4.237276456813394
92,1.5715128588166467,0.0825591779164002,49.46419618983957,3.1937864424368723,2.6123557744487638,0.1481259620981062,26.978326612903224,4.321075412462612
93,1.5637819747873807,0.0768417514984129,49.70755347593583,3.1427298220692386,2.6239656344536813,0.15008390112011338,26.559349798387096,4.499302955086281
94,1.5558168983714467,0.08034008130828656,49.99164438502674,3.240612189387561,2.6333533986922233,0.1428318189583512,26.52154737903226,4.163888540338113
95,1.5461965400904896,0.07499866491568082,50.44284759358289,3.3188263122163106,2.6585160859169497,0.15777791792953383,26.858618951612904,4.263920945130703
96,1.535879924654323,0.07582658111864878,50.62144886363637,3.082833592436802,2.688275717919873,0.1549575981919412,26.540448588709676,4.412256317634216
97,1.528943309171952,0.0781756373037957,50.89822860962567,3.1136509989333683,2.6669110405829644,0.15474794199007869,26.364037298387096,4.184429534052229
98,1.5208036153711737,0.08396547164597491,51.08205213903744,3.217895704921584,2.6792435588375216,0.16015590829111115,26.294732862903224,4.218075259044267
99,1.513496818708226,0.0859769062874989,51.494610628342244,3.416137676101167,2.686040916750508,0.15600361261884968,26.467993951612904,4.456122476794059
100,1.5042517226647565,0.07925951978026426,51.69723429144385,2.9588569420676443,2.683439871957225,0.15130451457367197,26.049017137096776,4.46467373385016
