epoch,trainLoss,trainLossStandartDeviation,trainAccuracy,trainAccuracyStandartDeviation,validationLoss,validationLossStandartDeviation,validationAccuracy,validationAccuracyStandartDeviation
1,2.991514952425013,0.007487223557709593,5.438460895721925,1.4423018138526276,2.969784538592062,0.013980867439763586,7.33366935483871,5.223813216508235
2,2.9445281111620325,0.018832495627362493,7.6056985294117645,1.6674882660269037,2.937542090492864,0.026263787102139394,7.859753024193548,3.0987401356913233
3,2.928029771157127,0.02146520622591684,8.253258689839573,1.7905061313471484,2.9266221100284207,0.03230100757608886,8.033014112903226,2.780891214680197
4,2.918632908938403,0.022856732337408883,8.648061497326204,1.7023078861306642,2.918428442170543,0.036002440762702786,8.559097782258064,2.882052294864336
5,2.9101028863121483,0.02316825561741435,9.03555314171123,1.685182555976375,2.914703667163849,0.031498900579441345,8.357484879032258,2.999962980139227
6,2.90170667515719,0.02595939704190895,9.446022727272727,1.9151169315559473,2.906612571208708,0.03554405319081338,8.978074596774194,2.984815612631897
7,2.8939495513783418,0.02747955231901341,9.629846256684491,1.8504527605995746,2.901682707571214,0.03604113251296613,8.959173387096774,3.061645925332362
8,2.8847222283562237,0.02856590449824315,9.986004344919786,1.8477109330968415,2.8970921385672783,0.04435806352745228,9.094632056451612,3.434377191335355
9,2.875362730281238,0.0262261500464619,10.398562834224599,1.9807213966293262,2.8884954990879184,0.04189631028067,9.614415322580646,3.2954662444078147
10,2.8658283572783443,0.02716405674292997,10.619986631016042,1.8367415958234175,2.885485683718035,0.0626619410812686,9.434853830645162,3.1924134441228276
11,2.855085948571802,0.031903988708610546,10.865432820855615,2.0333890011926194,2.870197578783958,0.04284371133872854,9.879032258064516,3.4276393986231533
12,2.8445326886712547,0.030962493654651417,11.221590909090908,1.882516066660309,2.8641978521500864,0.0569923691230784,10.34211189516129,2.8958749857198565
13,2.8339435187253086,0.031087939265987914,11.533882018716577,2.0163594458243903,2.853813894333378,0.04286185940547074,10.609879032258064,2.914479638242081
14,2.8232076168060303,0.03593322325089502,11.873328877005347,2.2509980602147537,2.8474318769670304,0.0503921773169711,10.776839717741936,3.23071721279697
15,2.813056219070353,0.031305700975254105,12.226353609625669,2.04979474110428,2.83788066141067,0.04426115238252537,11.10446068548387,2.8808399983530184
16,2.803271393724941,0.03435407469040692,12.4258439171123,1.989090790904224,2.8321372635902895,0.04944500800461579,10.987903225806452,2.787841217084119
17,2.7930563375911612,0.03542290950997383,12.861380347593583,2.0854552500965413,2.8254206968892004,0.05497556525133882,11.31867439516129,3.0651494069704084
18,2.7841268682224865,0.03711179782839724,13.16949364973262,2.2463673525282535,2.822550044905755,0.04934607592365226,11.450982862903226,2.8487073053095964
19,2.7764536505714457,0.036059960792113877,13.312583556149733,2.0608250301801543,2.814785655467741,0.05995944350567587,11.759702620967742,2.8289634856468493
20,2.7671890175916296,0.03676636194763179,13.56011864973262,2.0130337921605945,2.8113186628587785,0.07145266845454211,11.677797379032258,3.279036067106193
21,2.759898001497442,0.03733988367887528,13.821231617647058,2.2165594247302023,2.7983800691943013,0.05104934903807575,11.838457661290322,2.7790920797127163
22,2.7507250047622516,0.03907613486908663,14.152322860962567,2.1689179206413924,2.798666471435178,0.05293861238001163,11.999117943548388,2.9018589616905848
23,2.7434753555665043,0.03979694332837087,14.46670287433155,2.184505234367125,2.7918730108968672,0.05839835387083888,12.125126008064516,2.916595070984092
24,2.7356776649301704,0.03957302788202277,14.586814839572192,2.22169521198271,2.7903860442100035,0.06733433489881592,12.033770161290322,3.3122149165359667
25,2.727337671473702,0.040663986216960296,14.911639371657754,2.2971305575212306,2.7823826209191354,0.06205660150652022,12.56930443548387,2.9583395581118133
26,2.7201201571500238,0.04013383943835555,15.198863636363637,2.2652242093490145,2.7758724381846767,0.05975977676982299,12.638608870967742,2.785291333549129
27,2.7122008449891033,0.041537045011731034,15.35970922459893,2.283574056316169,2.774662644632401,0.056054024850159256,12.443296370967742,2.5608717256687363
