epoch,trainLoss,trainLossStandartDeviation,trainAccuracy,trainAccuracyStandartDeviation,validationLoss,validationLossStandartDeviation,validationAccuracy,validationAccuracyStandartDeviation
1,2.983649881128321,0.015727364844099607,5.773729946524064,1.6118569284481674,2.9530120242026543,0.02365169336019059,6.637474798387097,4.181193427759312
2,2.9379622349764576,0.018888781061781344,7.618231951871658,1.778807942001386,2.9328926071043937,0.027088680008127884,7.103704637096774,4.072920749417047
3,2.925733853788937,0.01976909854205789,8.260569852941176,1.711407935223872,2.9255179858976796,0.026919558282228816,8.344884072580646,2.567418179791272
4,2.918025313214185,0.02173768414434139,8.810995989304812,1.7518630815748275,2.9195907462027764,0.04726971582210368,8.68195564516129,2.7185053548713305
5,2.910395581454517,0.025628454166111973,8.994819518716577,1.9221444815668993,2.9137204866255484,0.03039686929322863,8.836315524193548,2.4936288395997095
6,2.902692255489329,0.024258831183763496,9.360377673796792,1.920418407370605,2.9087691114794825,0.03643671122405034,8.795362903225806,2.9056405037445434
7,2.895906818741783,0.02612538676444178,9.61209057486631,1.9318297127673423,2.902627170085907,0.040430928348103586,9.283644153225806,2.979502918803125
8,2.8886634659639654,0.025804589638522665,9.824114304812834,1.908285313495633,2.9002338590160495,0.03884943911198822,8.990675403225806,3.289214795241215
9,2.8815453906747748,0.0275377408244066,10.09149398395722,1.8536369684107497,2.8918042836650724,0.02998208451952537,9.428553427419354,2.7146532252035827
10,2.8729453654212747,0.028526153727312376,10.389162767379679,1.9753534103313384,2.8884991984213553,0.04192896461701174,9.582913306451612,2.7278126736738355
11,2.8649766661904077,0.02818207961721759,10.679520387700535,1.9736838193406399,2.880658822674905,0.040639993991739336,9.847530241935484,3.2304361406961237
12,2.8557984548456528,0.03167435799775636,11.11923462566845,1.9105751305500125,2.8714416930752416,0.03181210543472354,10.405115927419354,2.1779241854004385
13,2.846028806054018,0.031975815467069554,11.31872493315508,1.9725371605322957,2.863868296146393,0.03615814326659448,10.364163306451612,2.5827580692934364
14,2.834906641174765,0.030772198247003665,11.674883021390375,1.8555686213688742,2.8541231578396213,0.04577837942984888,10.991053427419354,3.231220931117038
15,2.8232551800375956,0.03454843017246449,12.088485962566844,2.2695446499798475,2.8459811460587288,0.045302505007871384,11.189516129032258,3.3669392565653964
16,2.8115494002632917,0.031106865321515437,12.49477774064171,2.037664571723995,2.8379036764944754,0.04309199954219012,11.176915322580646,2.624947907439549
17,2.7997633384510796,0.03635720394623159,12.772601938502675,2.1606851811133754,2.8304977782310976,0.04630787434325647,11.554939516129032,2.772406515460296
18,2.788146965643939,0.03399153977351883,13.195604946524064,2.114801239028668,2.823761559301807,0.05337795599527001,11.62109375,3.430815431145626
19,2.777492404621553,0.03610109465521229,13.484918114973262,2.0757904850454447,2.815405132309083,0.054890119644860534,12.103074596774194,3.1676244507545372
20,2.767016668370701,0.036646130665069804,13.828542780748663,2.1701980798936193,2.8098775917483914,0.058760502039381955,12.21648185483871,3.5318073429599286
21,2.757362192327326,0.03728322308858202,14.158589572192513,2.146145032844603,2.8039968571355267,0.05490749885344539,12.191280241935484,2.9169642209363014
22,2.747129717612649,0.03890470276764183,14.357035427807487,2.1635638378099595,2.7972269769637816,0.062072425226349974,12.449596774193548,3.24096808266644
