epoch,trainLoss,trainLossStandartDeviation,trainAccuracy,trainAccuracyStandartDeviation,validationLoss,validationLossStandartDeviation,validationAccuracy,validationAccuracyStandartDeviation
1,2.9472488681262825,0.031054150328628086,7.084517045454546,1.834424138238601,2.9212092141951285,0.02814706101505226,7.90070564516129,2.6980589483942845
2,2.9050539821226966,0.028585851737831753,8.507060494652407,1.8415866506049394,2.8456295132637024,0.04162331984728653,10.28225806451613,2.5937467677662496
3,2.7344624715692856,0.06211126016122422,13.447317847593583,2.6009672310281675,2.678834190291743,0.07442511308154685,14.553931451612904,3.461611480717644
4,2.6314288817624996,0.04929358146941036,16.254804478609625,2.3732256433934436,2.6123274257106166,0.07812213748495814,16.393649193548388,3.4751164633926295
5,2.5681951651598682,0.05413962745427099,17.84341577540107,2.5314988289280533,2.554200768470764,0.08263566444043113,18.293220766129032,4.471381343807663
6,2.524632064416447,0.05003056294708007,19.271181483957218,2.292999115870033,2.5210101662143583,0.09001812856417701,18.942162298387096,3.8846099071257174
7,2.4841310837689567,0.05933766927085571,20.476478943850267,2.5358140713970614,2.5193819115238805,0.12020709519383263,19.436743951612904,4.478159792704552
8,2.447969966393741,0.06022222275760315,21.74548796791444,2.761758274947367,2.4618579995247627,0.09747545727551944,20.769279233870968,4.153207216779739
9,2.414775203893529,0.05949084037466898,22.71578375668449,2.547149172619341,2.436882545871119,0.09893997170675896,21.597782258064516,4.904757689469175
10,2.38415454861952,0.06063805378692523,23.620279077540108,2.652203889227821,2.424100641281374,0.1125951905782416,22.133316532258064,5.029643898235073
11,2.353897880742894,0.05961242273522908,24.59997493315508,2.5886543158289705,2.396081080359797,0.0999798558261412,23.131930443548388,4.46665597016065
12,2.329865510450965,0.06756739707441797,25.517003676470587,2.7607953076320664,2.380654054303323,0.11253392923248869,23.78717237903226,4.949971247462335
13,2.3092058202162145,0.06174821526425124,26.147852606951872,2.734642483089713,2.381028690645772,0.11291439376892518,24.133694556451612,4.891891882193655
14,2.287144949091947,0.06253222675096846,26.91239137700535,2.7389170667230034,2.3608739087658543,0.10683260547978442,24.631426411290324,5.356968555097693
15,2.2636094348315887,0.06552559710187475,27.635152072192515,2.7801615755516527,2.347236865951169,0.109222867856776,24.930695564516128,4.479170191834626
16,2.248913830614345,0.06719817371092884,28.01324364973262,2.8632655119717603,2.344842574288768,0.12580894958793895,25.009450604838708,4.931202686279484
17,2.2275776467858788,0.0642640328896868,28.77047125668449,2.7310017893602088,2.338339240320267,0.10036271941150494,25.107106854838708,4.256690623114472
18,2.2096725931779586,0.06659713075097218,29.243607954545453,2.862528579651229,2.3213607851536042,0.11577522690133821,25.784400201612904,4.986301476602624
19,2.193925264684912,0.06601489438868824,29.78045621657754,2.823478743092815,2.3400306019090835,0.12531068355312716,25.633190524193548,4.882079769098478
20,2.178844136031554,0.06906921846474236,30.233748328877006,3.0154787080759125,2.3242709973166065,0.1185481502180429,26.11517137096774,4.827099890090135
21,2.162964235333835,0.06761029509798892,30.743440842245988,2.8187232810787726,2.317528248794617,0.12121527207287716,26.341985887096776,4.9338915848364335
22,2.1479457772989323,0.06914872050474834,31.36488970588235,2.853935641663807,2.316108311376264,0.1107090057506267,26.052167338709676,4.423363197390648
23,2.1326260190596553,0.06710664510343249,31.8829378342246,2.7224186501706864,2.3046104235033833,0.11237745092053089,26.578251008064516,4.451709724860702
24,2.119062253179397,0.07245573737854749,32.26520721925134,3.129816405818778,2.3011089217278267,0.12499468678262354,26.965725806451612,4.395948047785596
25,2.1036823130546405,0.0685069197584151,32.752966243315505,2.843241446650706,2.3058255314826965,0.11769708104194779,26.77671370967742,4.493243334103918
26,2.0922562224979706,0.07353567939965283,33.205213903743314,3.160311164934305,2.3029699171743085,0.12137525846483169,27.18623991935484,4.5190671513316945
27,2.077122089697078,0.06716279101238397,33.48721590909091,2.7714392157557026,2.307737758082728,0.1342674492959283,27.179939516129032,4.523470137438218
28,2.06534822101899,0.0688745042819268,34.01988636363637,2.974425094577643,2.3113849749488216,0.13081819731315902,26.940524193548388,4.834548637713004
29,2.052701492360569,0.07444298968499483,34.326955213903744,3.064378361303669,2.3130725266471988,0.10941366519420516,26.883820564516128,4.083988242950628
30,2.037699764106363,0.06977312884271336,34.83769217914438,2.953734453076666,2.297586702531384,0.12126528413360664,27.564264112903224,4.307527214912298
31,2.0260810361189,0.07133338887812968,35.29620655080214,3.16044026003232,2.3090906421984396,0.12885945608320198,27.50126008064516,4.612321193470057
32,2.012093877409869,0.07202725414803074,35.74323195187166,2.8700336364387624,2.3079168219720163,0.12347791235971586,27.356350806451612,4.273596528626121
33,2.000495941562449,0.07137276302671523,36.10147894385027,2.8564681757554666,2.2993269331993593,0.1255344477745272,27.532762096774192,4.636420458766502
34,1.989011346656371,0.0789784145018839,36.62788268716577,3.094085500900239,2.3108311680055436,0.11742191466924268,27.274445564516128,4.376622161976069
35,1.9727926467829209,0.07724073576345736,37.13235294117647,3.1720833871797827,2.309693090377315,0.1211358167406103,27.104334677419356,4.474679261194214
